"","time","status","condition","subject","velocity","normVelocity"
"3382",82,"S 9","SPF","subject 3",0.12048,-2.03653532066938
"3383",83,"S 9","SPF","subject 3",0.254704,-1.32914305841634
"3384",84,"S 9","SPF","subject 3",0.193066,-1.59422422962872
"3385",85,"S 9","SPF","subject 3",0.200954,-1.55611517875226
"3386",86,"NS 9","SPF","subject 3",1.00057,0.0105145280996085
"3387",87,"NS 9","SPF","subject 3",0.881037,-0.115369325998664
"3388",88,"NS 9","SPF","subject 3",0.615165,-0.469739664087604
"3389",89,"NS 9","SPF","subject 3",0.181855,-1.65101540060116
"3390",90,"NS 9","SPF","subject 3",1.51357,0.421056265221054
"3391",91,"S 10","SPF","subject 3",0.696732,-0.347103751427499
"3392",92,"S 10","SPF","subject 3",0.371415,-0.963867257800502
"3393",93,"S 10","SPF","subject 3",0.0840575,-2.36384898159796
"3394",94,"S 10","SPF","subject 3",0.0497258,-2.81799119113415
"3395",95,"S 10","SPF","subject 3",0.048696,-2.83538369757044
"3396",96,"NS 10","SPF","subject 3",0.177912,-1.6717815108446
"3397",97,"NS 10","SPF","subject 3",1.21473,0.202720411539976
"3398",98,"NS 10","SPF","subject 3",0.782484,-0.232582962708956
"3399",99,"NS 10","SPF","subject 3",0.408477,-0.871133348746854
"3400",100,"NS 10","SPF","subject 3",1.29684,0.267612009397847
"3401",101,"S 11","SPF","subject 3",0.749573,-0.274998845699442
"3402",102,"S 11","SPF","subject 3",0.538486,-0.60059352374939
"3403",103,"S 11","SPF","subject 3",0.193137,-1.59387465072003
"3404",104,"S 11","SPF","subject 3",0.0563684,-2.71253423939227
"3405",105,"S 11","SPF","subject 3",0.0513891,-2.79052298401833
"3406",106,"NS 11","SPF","subject 3",0.155574,-1.79833705418844
"3407",107,"NS 11","SPF","subject 3",0.55579,-0.569532294360643
"3408",108,"NS 11","SPF","subject 3",0.603123,-0.489189710645404
"3409",109,"NS 11","SPF","subject 3",0.863811,-0.134891173850974
"3410",110,"NS 11","SPF","subject 3",0.383947,-0.931538896499027
"3411",111,"S 12","SPF","subject 3",1.41414,0.353568122763961
"3412",112,"S 12","SPF","subject 3",0.624277,-0.455269511444296
"3413",113,"S 12","SPF","subject 3",0.319514,-1.11013643732307
"3414",114,"S 12","SPF","subject 3",0.0565921,-2.70916932709016
"3415",115,"S 12","SPF","subject 3",0.0478449,-2.84998998826067
"3416",116,"NS 12","SPF","subject 3",0.0381364,-3.03371663130968
"3417",117,"NS 12","SPF","subject 3",0.186951,-1.62480031214729
"3418",118,"NS 12","SPF","subject 3",1.20651,0.195986103511805
"3419",119,"NS 12","SPF","subject 3",0.786769,-0.227190479091082
"3420",120,"NS 12","SPF","subject 3",0.763089,-0.257361101187925
"3421",121,"S 13","SPF","subject 3",1.28973,0.262156550588765
"3422",122,"S 13","SPF","subject 3",0.764033,-0.256140770642369
"3423",123,"S 13","SPF","subject 3",0.471018,-0.731850587539141
"3424",124,"S 13","SPF","subject 3",0.168488,-1.72323390691303
"3425",125,"S 13","SPF","subject 3",0.0457294,-2.8872474436528
"3426",126,"NS 13","SPF","subject 3",0.0393103,-3.00962229480598
"3427",127,"NS 13","SPF","subject 3",0.0636786,-2.60804288830139
"3428",128,"NS 13","SPF","subject 3",0.289191,-1.20667311354814
"3429",129,"NS 13","SPF","subject 3",1.28242,0.256516429933581
"3430",130,"NS 13","SPF","subject 3",0.641341,-0.428721964390079
"3431",131,"S 14","SPF","subject 3",0.574354,-0.53724831541377
"3432",132,"S 14","SPF","subject 3",1.43626,0.368980913935725
"3433",133,"S 14","SPF","subject 3",0.683861,-0.365483626720128
"3434",134,"S 14","SPF","subject 3",0.35829,-0.998884607678175
"3435",135,"S 14","SPF","subject 3",0.0841448,-2.3629212564186
"3436",136,"NS 14","SPF","subject 3",0.0285037,-3.25700093840998
"3437",137,"NS 14","SPF","subject 3",0.0961752,-2.24266471910198
"3438",138,"NS 14","SPF","subject 3",0.129178,-1.97200158954941
"3439",139,"NS 14","SPF","subject 3",0.489909,-0.693329197123955
"3440",140,"NS 14","SPF","subject 3",0.931135,-0.0606686852872153
"3441",141,"S 15","SPF","subject 3",0.459321,-0.756468309686633
"3442",142,"S 15","SPF","subject 3",0.49924,-0.674835860788692
"3443",143,"S 15","SPF","subject 3",0.485134,-0.702926845977287
"3444",144,"S 15","SPF","subject 3",0.347371,-1.02898082112703
"3445",145,"S 15","SPF","subject 3",0.119209,-2.04632403061702
"3446",146,"NS 15","SPF","subject 3",0.0907915,-2.29470125229728
"3447",147,"NS 15","SPF","subject 3",0.0994187,-2.21257347124321
"3448",148,"NS 15","SPF","subject 3",0.0367013,-3.06398327743563
"3449",149,"NS 15","SPF","subject 3",0.404593,-0.880457962866357
"3450",150,"NS 15","SPF","subject 3",0.970644,-0.0195457802841978
"3451",1,"S 1","SPF","subject 4",3.21382,1.17056699182025
"3452",2,"S 1","SPF","subject 4",1.30936,0.277146770536398
"3453",3,"S 1","SPF","subject 4",0.913113,-0.0800036251039367
"3454",4,"S 1","SPF","subject 4",0.277385,-1.24693249876607
"3455",5,"S 1","SPF","subject 4",0.0623167,-2.62670019447029
"3456",6,"NS 1","SPF","subject 4",6.28768,1.84018131160709
"3457",7,"NS 1","SPF","subject 4",6.85177,1.92596542594972
"3458",8,"NS 1","SPF","subject 4",7.07167,1.95750975559754
"3459",9,"NS 1","SPF","subject 4",4.85714,1.58250649559068
"3460",10,"NS 1","SPF","subject 4",1.72299,0.54984824037637
"3461",11,"S 2","SPF","subject 4",0.509924,-0.654072631934332
"3462",12,"S 2","SPF","subject 4",1.36346,0.317333103449831
"3463",13,"S 2","SPF","subject 4",1.08664,0.092250959704107
"3464",14,"S 2","SPF","subject 4",0.795405,-0.216410022488697
"3465",15,"S 2","SPF","subject 4",0.264384,-1.29322669386835
"3466",16,"NS 2","SPF","subject 4",9.02634,2.20125422516657
"3467",17,"NS 2","SPF","subject 4",10.4867,2.35106092205109
"3468",18,"NS 2","SPF","subject 4",7.94418,2.07369757665265
"3469",19,"NS 2","SPF","subject 4",13.2861,2.58747075914377
"3470",20,"NS 2","SPF","subject 4",34.7505,3.54848168464356
"3471",21,"S 3","SPF","subject 4",NA,NA
"3472",22,"S 3","SPF","subject 4",NA,NA
"3473",23,"S 3","SPF","subject 4",NA,NA
"3474",24,"S 3","SPF","subject 4",NA,NA
"3475",25,"S 3","SPF","subject 4",NA,NA
"3476",26,"NS 3","SPF","subject 4",NA,NA
"3477",27,"NS 3","SPF","subject 4",NA,NA
"3478",28,"NS 3","SPF","subject 4",NA,NA
"3479",29,"NS 3","SPF","subject 4",NA,NA
"3480",30,"NS 3","SPF","subject 4",NA,NA
"3481",31,"S 4","SPF","subject 4",NA,NA
"3482",32,"S 4","SPF","subject 4",NA,NA
"3483",33,"S 4","SPF","subject 4",NA,NA
"3484",34,"S 4","SPF","subject 4",NA,NA
"3485",35,"S 4","SPF","subject 4",NA,NA
"3486",36,"NS 4","SPF","subject 4",NA,NA
"3487",37,"NS 4","SPF","subject 4",NA,NA
"3488",38,"NS 4","SPF","subject 4",NA,NA
"3489",39,"NS 4","SPF","subject 4",NA,NA
"3490",40,"NS 4","SPF","subject 4",NA,NA
"3491",41,"S 5","SPF","subject 4",NA,NA
"3492",42,"S 5","SPF","subject 4",NA,NA
"3493",43,"S 5","SPF","subject 4",NA,NA
"3494",44,"S 5","SPF","subject 4",NA,NA
"3495",45,"S 5","SPF","subject 4",NA,NA
"3496",46,"NS 5","SPF","subject 4",NA,NA
"3497",47,"NS 5","SPF","subject 4",NA,NA
"3498",48,"NS 5","SPF","subject 4",NA,NA
"3499",49,"NS 5","SPF","subject 4",NA,NA
"3500",50,"NS 5","SPF","subject 4",NA,NA
"3501",51,"S 6","SPF","subject 4",NA,NA
"3502",52,"S 6","SPF","subject 4",NA,NA
"3503",53,"S 6","SPF","subject 4",NA,NA
"3504",54,"S 6","SPF","subject 4",NA,NA
"3505",55,"S 6","SPF","subject 4",NA,NA
"3506",56,"NS 6","SPF","subject 4",NA,NA
"3507",57,"NS 6","SPF","subject 4",NA,NA
"3508",58,"NS 6","SPF","subject 4",NA,NA
"3509",59,"NS 6","SPF","subject 4",NA,NA
"3510",60,"NS 6","SPF","subject 4",NA,NA
"3511",61,"S 7","SPF","subject 4",NA,NA
"3512",62,"S 7","SPF","subject 4",NA,NA
"3513",63,"S 7","SPF","subject 4",NA,NA
"3514",64,"S 7","SPF","subject 4",NA,NA
"3515",65,"S 7","SPF","subject 4",NA,NA
"3516",66,"NS 7","SPF","subject 4",NA,NA
"3517",67,"NS 7","SPF","subject 4",NA,NA
"3518",68,"NS 7","SPF","subject 4",NA,NA
"3519",69,"NS 7","SPF","subject 4",NA,NA
"3520",70,"NS 7","SPF","subject 4",NA,NA
"3521",71,"S 8","SPF","subject 4",NA,NA
"3522",72,"S 8","SPF","subject 4",NA,NA
"3523",73,"S 8","SPF","subject 4",NA,NA
"3524",74,"S 8","SPF","subject 4",NA,NA
"3525",75,"S 8","SPF","subject 4",NA,NA
"3526",76,"NS 8","SPF","subject 4",NA,NA
"3527",77,"NS 8","SPF","subject 4",NA,NA
"3528",78,"NS 8","SPF","subject 4",NA,NA
"3529",79,"NS 8","SPF","subject 4",NA,NA
"3530",80,"NS 8","SPF","subject 4",NA,NA
"3531",81,"S 9","SPF","subject 4",NA,NA
"3532",82,"S 9","SPF","subject 4",NA,NA
"3533",83,"S 9","SPF","subject 4",NA,NA
"3534",84,"S 9","SPF","subject 4",NA,NA
"3535",85,"S 9","SPF","subject 4",NA,NA
"3536",86,"NS 9","SPF","subject 4",NA,NA
"3537",87,"NS 9","SPF","subject 4",NA,NA
"3538",88,"NS 9","SPF","subject 4",NA,NA
"3539",89,"NS 9","SPF","subject 4",NA,NA
"3540",90,"NS 9","SPF","subject 4",NA,NA
"3541",91,"S 10","SPF","subject 4",NA,NA
"3542",92,"S 10","SPF","subject 4",NA,NA
"3543",93,"S 10","SPF","subject 4",NA,NA
"3544",94,"S 10","SPF","subject 4",NA,NA
"3545",95,"S 10","SPF","subject 4",NA,NA
"3546",96,"NS 10","SPF","subject 4",NA,NA
"3547",97,"NS 10","SPF","subject 4",NA,NA
"3548",98,"NS 10","SPF","subject 4",NA,NA
"3549",99,"NS 10","SPF","subject 4",NA,NA
"3550",100,"NS 10","SPF","subject 4",NA,NA
"3551",101,"S 11","SPF","subject 4",NA,NA
"3552",102,"S 11","SPF","subject 4",NA,NA
"3553",103,"S 11","SPF","subject 4",NA,NA
"3554",104,"S 11","SPF","subject 4",NA,NA
"3555",105,"S 11","SPF","subject 4",NA,NA
"3556",106,"NS 11","SPF","subject 4",NA,NA
"3557",107,"NS 11","SPF","subject 4",NA,NA
"3558",108,"NS 11","SPF","subject 4",NA,NA
"3559",109,"NS 11","SPF","subject 4",NA,NA
"3560",110,"NS 11","SPF","subject 4",NA,NA
"3561",111,"S 12","SPF","subject 4",NA,NA
"3562",112,"S 12","SPF","subject 4",NA,NA
"3563",113,"S 12","SPF","subject 4",NA,NA
"3564",114,"S 12","SPF","subject 4",NA,NA
"3565",115,"S 12","SPF","subject 4",NA,NA
"3566",116,"NS 12","SPF","subject 4",NA,NA
"3567",117,"NS 12","SPF","subject 4",NA,NA
"3568",118,"NS 12","SPF","subject 4",NA,NA
"3569",119,"NS 12","SPF","subject 4",NA,NA
"3570",120,"NS 12","SPF","subject 4",NA,NA
"3571",121,"S 13","SPF","subject 4",NA,NA
"3572",122,"S 13","SPF","subject 4",NA,NA
"3573",123,"S 13","SPF","subject 4",NA,NA
"3574",124,"S 13","SPF","subject 4",NA,NA
"3575",125,"S 13","SPF","subject 4",NA,NA
"3576",126,"NS 13","SPF","subject 4",NA,NA
"3577",127,"NS 13","SPF","subject 4",NA,NA
"3578",128,"NS 13","SPF","subject 4",NA,NA
"3579",129,"NS 13","SPF","subject 4",NA,NA
"3580",130,"NS 13","SPF","subject 4",NA,NA
"3581",131,"S 14","SPF","subject 4",NA,NA
"3582",132,"S 14","SPF","subject 4",NA,NA
"3583",133,"S 14","SPF","subject 4",NA,NA
"3584",134,"S 14","SPF","subject 4",NA,NA
"3585",135,"S 14","SPF","subject 4",NA,NA
"3586",136,"NS 14","SPF","subject 4",NA,NA
"3587",137,"NS 14","SPF","subject 4",NA,NA
"3588",138,"NS 14","SPF","subject 4",NA,NA
"3589",139,"NS 14","SPF","subject 4",NA,NA
"3590",140,"NS 14","SPF","subject 4",NA,NA
"3591",141,"S 15","SPF","subject 4",NA,NA
"3592",142,"S 15","SPF","subject 4",NA,NA
"3593",143,"S 15","SPF","subject 4",NA,NA
"3594",144,"S 15","SPF","subject 4",NA,NA
"3595",145,"S 15","SPF","subject 4",NA,NA
"3596",146,"NS 15","SPF","subject 4",NA,NA
"3597",147,"NS 15","SPF","subject 4",NA,NA
"3598",148,"NS 15","SPF","subject 4",NA,NA
"3599",149,"NS 15","SPF","subject 4",NA,NA
"3600",150,"NS 15","SPF","subject 4",NA,NA
"3601",1,"S 1","SPF","subject 5",NA,NA
"3602",2,"S 1","SPF","subject 5",NA,NA
"3603",3,"S 1","SPF","subject 5",NA,NA
"3604",4,"S 1","SPF","subject 5",NA,NA
"3605",5,"S 1","SPF","subject 5",NA,NA
"3606",6,"NS 1","SPF","subject 5",NA,NA
"3607",7,"NS 1","SPF","subject 5",NA,NA
"3608",8,"NS 1","SPF","subject 5",NA,NA
"3609",9,"NS 1","SPF","subject 5",NA,NA
"3610",10,"NS 1","SPF","subject 5",NA,NA
"3611",11,"S 2","SPF","subject 5",NA,NA
"3612",12,"S 2","SPF","subject 5",NA,NA
"3613",13,"S 2","SPF","subject 5",NA,NA
"3614",14,"S 2","SPF","subject 5",NA,NA
"3615",15,"S 2","SPF","subject 5",NA,NA
"3616",16,"NS 2","SPF","subject 5",NA,NA
"3617",17,"NS 2","SPF","subject 5",NA,NA
"3618",18,"NS 2","SPF","subject 5",NA,NA
"3619",19,"NS 2","SPF","subject 5",NA,NA
"3620",20,"NS 2","SPF","subject 5",NA,NA
"3621",21,"S 3","SPF","subject 5",NA,NA
"3622",22,"S 3","SPF","subject 5",NA,NA
"3623",23,"S 3","SPF","subject 5",NA,NA
"3624",24,"S 3","SPF","subject 5",NA,NA
"3625",25,"S 3","SPF","subject 5",NA,NA
"3626",26,"NS 3","SPF","subject 5",NA,NA
"3627",27,"NS 3","SPF","subject 5",NA,NA
"3628",28,"NS 3","SPF","subject 5",NA,NA
"3629",29,"NS 3","SPF","subject 5",NA,NA
"3630",30,"NS 3","SPF","subject 5",NA,NA
"3631",31,"S 4","SPF","subject 5",NA,NA
"3632",32,"S 4","SPF","subject 5",NA,NA
"3633",33,"S 4","SPF","subject 5",NA,NA
"3634",34,"S 4","SPF","subject 5",NA,NA
"3635",35,"S 4","SPF","subject 5",NA,NA
"3636",36,"NS 4","SPF","subject 5",NA,NA
"3637",37,"NS 4","SPF","subject 5",NA,NA
"3638",38,"NS 4","SPF","subject 5",NA,NA
"3639",39,"NS 4","SPF","subject 5",NA,NA
"3640",40,"NS 4","SPF","subject 5",NA,NA
"3641",41,"S 5","SPF","subject 5",NA,NA
"3642",42,"S 5","SPF","subject 5",NA,NA
"3643",43,"S 5","SPF","subject 5",NA,NA
"3644",44,"S 5","SPF","subject 5",NA,NA
"3645",45,"S 5","SPF","subject 5",NA,NA
"3646",46,"NS 5","SPF","subject 5",NA,NA
"3647",47,"NS 5","SPF","subject 5",NA,NA
"3648",48,"NS 5","SPF","subject 5",NA,NA
"3649",49,"NS 5","SPF","subject 5",NA,NA
"3650",50,"NS 5","SPF","subject 5",NA,NA
"3651",51,"S 6","SPF","subject 5",NA,NA
"3652",52,"S 6","SPF","subject 5",NA,NA
"3653",53,"S 6","SPF","subject 5",NA,NA
"3654",54,"S 6","SPF","subject 5",NA,NA
"3655",55,"S 6","SPF","subject 5",NA,NA
"3656",56,"NS 6","SPF","subject 5",NA,NA
"3657",57,"NS 6","SPF","subject 5",NA,NA
"3658",58,"NS 6","SPF","subject 5",NA,NA
"3659",59,"NS 6","SPF","subject 5",NA,NA
"3660",60,"NS 6","SPF","subject 5",NA,NA
"3661",61,"S 7","SPF","subject 5",NA,NA
"3662",62,"S 7","SPF","subject 5",NA,NA
"3663",63,"S 7","SPF","subject 5",NA,NA
"3664",64,"S 7","SPF","subject 5",NA,NA
"3665",65,"S 7","SPF","subject 5",NA,NA
"3666",66,"NS 7","SPF","subject 5",NA,NA
"3667",67,"NS 7","SPF","subject 5",NA,NA
"3668",68,"NS 7","SPF","subject 5",NA,NA
"3669",69,"NS 7","SPF","subject 5",NA,NA
"3670",70,"NS 7","SPF","subject 5",NA,NA
"3671",71,"S 8","SPF","subject 5",NA,NA
"3672",72,"S 8","SPF","subject 5",NA,NA
"3673",73,"S 8","SPF","subject 5",NA,NA
"3674",74,"S 8","SPF","subject 5",NA,NA
"3675",75,"S 8","SPF","subject 5",NA,NA
"3676",76,"NS 8","SPF","subject 5",NA,NA
"3677",77,"NS 8","SPF","subject 5",NA,NA
"3678",78,"NS 8","SPF","subject 5",NA,NA
"3679",79,"NS 8","SPF","subject 5",NA,NA
"3680",80,"NS 8","SPF","subject 5",NA,NA
"3681",81,"S 9","SPF","subject 5",NA,NA
"3682",82,"S 9","SPF","subject 5",NA,NA
"3683",83,"S 9","SPF","subject 5",NA,NA
"3684",84,"S 9","SPF","subject 5",NA,NA
"3685",85,"S 9","SPF","subject 5",NA,NA
"3686",86,"NS 9","SPF","subject 5",NA,NA
"3687",87,"NS 9","SPF","subject 5",NA,NA
"3688",88,"NS 9","SPF","subject 5",NA,NA
"3689",89,"NS 9","SPF","subject 5",NA,NA
"3690",90,"NS 9","SPF","subject 5",NA,NA
"3691",91,"S 10","SPF","subject 5",NA,NA
"3692",92,"S 10","SPF","subject 5",NA,NA
"3693",93,"S 10","SPF","subject 5",NA,NA
"3694",94,"S 10","SPF","subject 5",NA,NA
"3695",95,"S 10","SPF","subject 5",NA,NA
"3696",96,"NS 10","SPF","subject 5",NA,NA
"3697",97,"NS 10","SPF","subject 5",NA,NA
"3698",98,"NS 10","SPF","subject 5",NA,NA
"3699",99,"NS 10","SPF","subject 5",NA,NA
"3700",100,"NS 10","SPF","subject 5",NA,NA
"3701",101,"S 11","SPF","subject 5",NA,NA
"3702",102,"S 11","SPF","subject 5",NA,NA
"3703",103,"S 11","SPF","subject 5",NA,NA
"3704",104,"S 11","SPF","subject 5",NA,NA
"3705",105,"S 11","SPF","subject 5",NA,NA
"3706",106,"NS 11","SPF","subject 5",NA,NA
"3707",107,"NS 11","SPF","subject 5",NA,NA
"3708",108,"NS 11","SPF","subject 5",NA,NA
"3709",109,"NS 11","SPF","subject 5",NA,NA
"3710",110,"NS 11","SPF","subject 5",NA,NA
"3711",111,"S 12","SPF","subject 5",NA,NA
"3712",112,"S 12","SPF","subject 5",NA,NA
"3713",113,"S 12","SPF","subject 5",NA,NA
"3714",114,"S 12","SPF","subject 5",NA,NA
"3715",115,"S 12","SPF","subject 5",NA,NA
"3716",116,"NS 12","SPF","subject 5",NA,NA
"3717",117,"NS 12","SPF","subject 5",NA,NA
"3718",118,"NS 12","SPF","subject 5",NA,NA
"3719",119,"NS 12","SPF","subject 5",NA,NA
"3720",120,"NS 12","SPF","subject 5",NA,NA
"3721",121,"S 13","SPF","subject 5",NA,NA
"3722",122,"S 13","SPF","subject 5",NA,NA
"3723",123,"S 13","SPF","subject 5",NA,NA
"3724",124,"S 13","SPF","subject 5",NA,NA
"3725",125,"S 13","SPF","subject 5",NA,NA
"3726",126,"NS 13","SPF","subject 5",NA,NA
"3727",127,"NS 13","SPF","subject 5",NA,NA
"3728",128,"NS 13","SPF","subject 5",NA,NA
"3729",129,"NS 13","SPF","subject 5",NA,NA
"3730",130,"NS 13","SPF","subject 5",NA,NA
"3731",131,"S 14","SPF","subject 5",NA,NA
"3732",132,"S 14","SPF","subject 5",NA,NA
"3733",133,"S 14","SPF","subject 5",NA,NA
"3734",134,"S 14","SPF","subject 5",NA,NA
"3735",135,"S 14","SPF","subject 5",NA,NA
"3736",136,"NS 14","SPF","subject 5",NA,NA
"3737",137,"NS 14","SPF","subject 5",NA,NA
"3738",138,"NS 14","SPF","subject 5",NA,NA
"3739",139,"NS 14","SPF","subject 5",NA,NA
"3740",140,"NS 14","SPF","subject 5",NA,NA
"3741",141,"S 15","SPF","subject 5",NA,NA
"3742",142,"S 15","SPF","subject 5",NA,NA
"3743",143,"S 15","SPF","subject 5",NA,NA
"3744",144,"S 15","SPF","subject 5",NA,NA
"3745",145,"S 15","SPF","subject 5",NA,NA
"3746",146,"NS 15","SPF","subject 5",NA,NA
"3747",147,"NS 15","SPF","subject 5",NA,NA
"3748",148,"NS 15","SPF","subject 5",NA,NA
"3749",149,"NS 15","SPF","subject 5",NA,NA
"3750",150,"NS 15","SPF","subject 5",NA,NA
"3751",1,"S 1","SPF","subject 6",2.41714,0.886713609464797
"3752",2,"S 1","SPF","subject 6",1.96774,0.681954778655796
"3753",3,"S 1","SPF","subject 6",9.19244,2.21946866628238
"3754",4,"S 1","SPF","subject 6",8.27893,2.11492088964672
"3755",5,"S 1","SPF","subject 6",5.60416,1.72529197771169
"3756",6,"NS 1","SPF","subject 6",9.63214,2.26614307568719
"3757",7,"NS 1","SPF","subject 6",4.00206,1.38930482512246
"3758",8,"NS 1","SPF","subject 6",0.906437,-0.087261953835931
"3759",9,"NS 1","SPF","subject 6",3.26395,1.1859972069936
"3760",10,"NS 1","SPF","subject 6",3.09864,1.13418533151267
"3761",11,"S 2","SPF","subject 6",1.95817,0.677104177013163
"3762",12,"S 2","SPF","subject 6",1.20581,0.195410521335672
"3763",13,"S 2","SPF","subject 6",1.82264,0.605757550223355
"3764",14,"S 2","SPF","subject 6",1.90204,0.648170734912471
"3765",15,"S 2","SPF","subject 6",1.99102,0.693657050554145
"3766",16,"NS 2","SPF","subject 6",2.33234,0.851150429702693
"3767",17,"NS 2","SPF","subject 6",2.68429,0.991134718816813
"3768",18,"NS 2","SPF","subject 6",2.15042,0.770302647238647
"3769",19,"NS 2","SPF","subject 6",4.86231,1.5835681572832
"3770",20,"NS 2","SPF","subject 6",2.59282,0.95659547264175
"3771",21,"S 3","SPF","subject 6",1.92357,0.65936803518541
"3772",22,"S 3","SPF","subject 6",0.322613,-1.10077562699797
"3773",23,"S 3","SPF","subject 6",0.768599,-0.250259128163144
"3774",24,"S 3","SPF","subject 6",0.568999,-0.54645452852635
"3775",25,"S 3","SPF","subject 6",0.467468,-0.739258137013811
"3776",26,"NS 3","SPF","subject 6",1.35442,0.31072942991285
"3777",27,"NS 3","SPF","subject 6",6.08176,1.80693703832779
"3778",28,"NS 3","SPF","subject 6",11.2211,2.41868671586789
"3779",29,"NS 3","SPF","subject 6",11.5014,2.44333784869935
"3780",30,"NS 3","SPF","subject 6",11.7955,2.46856552457488
"3781",31,"S 4","SPF","subject 6",10.0458,2.30814958246646
"3782",32,"S 4","SPF","subject 6",7.85786,2.0627861067742
"3783",33,"S 4","SPF","subject 6",5.07591,1.62647397120828
"3784",34,"S 4","SPF","subject 6",2.11655,0.754500948249613
"3785",35,"S 4","SPF","subject 6",0.810614,-0.197702438432281
"3786",36,"NS 4","SPF","subject 6",0.660168,-0.40022685176006
"3787",37,"NS 4","SPF","subject 6",0.601637,-0.491616309700203
"3788",38,"NS 4","SPF","subject 6",0.628337,-0.448888921926671
"3789",39,"NS 4","SPF","subject 6",4.82174,1.57520665123779
"3790",40,"NS 4","SPF","subject 6",7.07436,1.95788953737583
"3791",41,"S 5","SPF","subject 6",8.15071,2.0993311749948
"3792",42,"S 5","SPF","subject 6",4.42894,1.49041560920277
"3793",43,"S 5","SPF","subject 6",2.46898,0.907847185251247
"3794",44,"S 5","SPF","subject 6",0.73761,-0.290873827353217
"3795",45,"S 5","SPF","subject 6",0.356218,-1.00452649448167
"3796",46,"NS 5","SPF","subject 6",0.312139,-1.13277214956481
"3797",47,"NS 5","SPF","subject 6",0.228821,-1.43204096163167
"3798",48,"NS 5","SPF","subject 6",0.4285,-0.824395467169899
"3799",49,"NS 5","SPF","subject 6",0.186013,-1.62957429542051
"3800",50,"NS 5","SPF","subject 6",0.181742,-1.65160456059599
"3801",51,"S 6","SPF","subject 6",0.0803845,-2.40368248646197
"3802",52,"S 6","SPF","subject 6",0.0905691,-2.29691022555654
"3803",53,"S 6","SPF","subject 6",0.101824,-2.19082907224736
"3804",54,"S 6","SPF","subject 6",0.303788,-1.15903768033219
"3805",55,"S 6","SPF","subject 6",0.300743,-1.16878907499145
"3806",56,"NS 6","SPF","subject 6",0.29028,-1.20303990627734
"3807",57,"NS 6","SPF","subject 6",1.08742,0.0929619703718735
