"","time","status","condition","subject","acceleration"
"4557",87,"NS","SPF","subject 11",NA
"4558",88,"NS","SPF","subject 11",NA
"4559",89,"NS","SPF","subject 11",NA
"4560",90,"NS","SPF","subject 11",NA
"4561",91,"S","SPF","subject 11",NA
"4562",92,"S","SPF","subject 11",NA
"4563",93,"S","SPF","subject 11",NA
"4564",94,"S","SPF","subject 11",NA
"4565",95,"S","SPF","subject 11",NA
"4566",96,"NS","SPF","subject 11",NA
"4567",97,"NS","SPF","subject 11",NA
"4568",98,"NS","SPF","subject 11",NA
"4569",99,"NS","SPF","subject 11",NA
"4570",100,"NS","SPF","subject 11",NA
"4571",101,"S","SPF","subject 11",NA
"4572",102,"S","SPF","subject 11",NA
"4573",103,"S","SPF","subject 11",NA
"4574",104,"S","SPF","subject 11",NA
"4575",105,"S","SPF","subject 11",NA
"4576",106,"NS","SPF","subject 11",NA
"4577",107,"NS","SPF","subject 11",NA
"4578",108,"NS","SPF","subject 11",NA
"4579",109,"NS","SPF","subject 11",NA
"4580",110,"NS","SPF","subject 11",NA
"4581",111,"S","SPF","subject 11",NA
"4582",112,"S","SPF","subject 11",NA
"4583",113,"S","SPF","subject 11",NA
"4584",114,"S","SPF","subject 11",NA
"4585",115,"S","SPF","subject 11",NA
"4586",116,"NS","SPF","subject 11",NA
"4587",117,"NS","SPF","subject 11",NA
"4588",118,"NS","SPF","subject 11",NA
"4589",119,"NS","SPF","subject 11",NA
"4590",120,"NS","SPF","subject 11",NA
"4591",121,"S","SPF","subject 11",NA
"4592",122,"S","SPF","subject 11",NA
"4593",123,"S","SPF","subject 11",NA
"4594",124,"S","SPF","subject 11",NA
"4595",125,"S","SPF","subject 11",NA
"4596",126,"NS","SPF","subject 11",NA
"4597",127,"NS","SPF","subject 11",NA
"4598",128,"NS","SPF","subject 11",NA
"4599",129,"NS","SPF","subject 11",NA
"4600",130,"NS","SPF","subject 11",NA
"4601",131,"S","SPF","subject 11",NA
"4602",132,"S","SPF","subject 11",NA
"4603",133,"S","SPF","subject 11",NA
"4604",134,"S","SPF","subject 11",NA
"4605",135,"S","SPF","subject 11",NA
"4606",136,"NS","SPF","subject 11",NA
"4607",137,"NS","SPF","subject 11",NA
"4608",138,"NS","SPF","subject 11",NA
"4609",139,"NS","SPF","subject 11",NA
"4610",140,"NS","SPF","subject 11",NA
"4611",141,"S","SPF","subject 11",NA
"4612",142,"S","SPF","subject 11",NA
"4613",143,"S","SPF","subject 11",NA
"4614",144,"S","SPF","subject 11",NA
"4615",145,"S","SPF","subject 11",NA
"4616",146,"NS","SPF","subject 11",NA
"4617",147,"NS","SPF","subject 11",NA
"4618",148,"NS","SPF","subject 11",NA
"4619",149,"NS","SPF","subject 11",NA
"4620",1,"S","SPF","subject 12",1.21703
"4621",2,"S","SPF","subject 12",0.29109
"4622",3,"S","SPF","subject 12",-2.611989
"4623",4,"S","SPF","subject 12",-0.310322
"4624",5,"S","SPF","subject 12",0.310436
"4625",6,"NS","SPF","subject 12",3.500545
"4626",7,"NS","SPF","subject 12",-0.52931
"4627",8,"NS","SPF","subject 12",-2.36134
"4628",9,"NS","SPF","subject 12",-0.304073
"4629",10,"NS","SPF","subject 12",0.150423
"4630",11,"S","SPF","subject 12",-0.240185
"4631",12,"S","SPF","subject 12",0.130813
"4632",13,"S","SPF","subject 12",0.697172
"4633",14,"S","SPF","subject 12",4.02077
"4634",15,"S","SPF","subject 12",2.70932
"4635",16,"NS","SPF","subject 12",16.9608
"4636",17,"NS","SPF","subject 12",12.3529
"4637",18,"NS","SPF","subject 12",4.0314
"4638",19,"NS","SPF","subject 12",-2.0596
"4639",20,"NS","SPF","subject 12",-5.3413
"4640",21,"S","SPF","subject 12",-3.8629
"4641",22,"S","SPF","subject 12",-9.3183
"4642",23,"S","SPF","subject 12",-13.89026
"4643",24,"S","SPF","subject 12",-5.93704
"4644",25,"S","SPF","subject 12",0.48524
"4645",26,"NS","SPF","subject 12",-0.25893
"4646",27,"NS","SPF","subject 12",1.51833
"4647",28,"NS","SPF","subject 12",-1.24495
"4648",29,"NS","SPF","subject 12",-1.063803
"4649",30,"NS","SPF","subject 12",0.0223180000000001
"4650",31,"S","SPF","subject 12",-0.18098
"4651",32,"S","SPF","subject 12",-0.00724800000000003
"4652",33,"S","SPF","subject 12",-0.084407
"4653",34,"S","SPF","subject 12",-0.099137
"4654",35,"S","SPF","subject 12",-0.3015896
"4655",36,"NS","SPF","subject 12",0.9961666
"4656",37,"NS","SPF","subject 12",1.24655
"4657",38,"NS","SPF","subject 12",1.36326
"4658",39,"NS","SPF","subject 12",1.40531
"4659",40,"NS","SPF","subject 12",1.51271
"4660",41,"S","SPF","subject 12",-1.80569
"4661",42,"S","SPF","subject 12",-1.96712
"4662",43,"S","SPF","subject 12",-1.940006
"4663",44,"S","SPF","subject 12",-0.45766
"4664",45,"S","SPF","subject 12",-0.153837
"4665",46,"NS","SPF","subject 12",0.10948
"4666",47,"NS","SPF","subject 12",2.779083
"4667",48,"NS","SPF","subject 12",3.09459
"4668",49,"NS","SPF","subject 12",0.332330000000001
"4669",50,"NS","SPF","subject 12",1.67367
"4670",51,"S","SPF","subject 12",-1.14532
"4671",52,"S","SPF","subject 12",3.37294
"4672",53,"S","SPF","subject 12",2.8743
"4673",54,"S","SPF","subject 12",-6.25809
"4674",55,"S","SPF","subject 12",-4.67711
"4675",56,"NS","SPF","subject 12",0.85827
"4676",57,"NS","SPF","subject 12",-0.10918
"4677",58,"NS","SPF","subject 12",-1.63603
"4678",59,"NS","SPF","subject 12",0.4485
"4679",60,"NS","SPF","subject 12",-0.80794
"4680",61,"S","SPF","subject 12",0.72541
"4681",62,"S","SPF","subject 12",-1.543509
"4682",63,"S","SPF","subject 12",0.345275
"4683",64,"S","SPF","subject 12",-0.208573
"4684",65,"S","SPF","subject 12",-0.256516
"4685",66,"NS","SPF","subject 12",-0.088174
"4686",67,"NS","SPF","subject 12",0.209728
"4687",68,"NS","SPF","subject 12",0.125689
"4688",69,"NS","SPF","subject 12",0.492431
"4689",70,"NS","SPF","subject 12",0.0605589999999999
"4690",71,"S","SPF","subject 12",-0.0768049999999999
"4691",72,"S","SPF","subject 12",0.397845
"4692",73,"S","SPF","subject 12",-0.56947
"4693",74,"S","SPF","subject 12",-0.624206
"4694",75,"S","SPF","subject 12",0.074036
"4695",76,"NS","SPF","subject 12",0.00992000000000001
"4696",77,"NS","SPF","subject 12",3.02624
"4697",78,"NS","SPF","subject 12",3.15641
"4698",79,"NS","SPF","subject 12",-2.92276
"4699",80,"NS","SPF","subject 12",-1.23883
"4700",81,"S","SPF","subject 12",-1.438961
"4701",82,"S","SPF","subject 12",-0.40018
"4702",83,"S","SPF","subject 12",-0.073306
"4703",84,"S","SPF","subject 12",-0.165538
"4704",85,"S","SPF","subject 12",0.048845
"4705",86,"NS","SPF","subject 12",-0.107804
"4706",87,"NS","SPF","subject 12",0.78482
"4707",88,"NS","SPF","subject 12",2.712844
"4708",89,"NS","SPF","subject 12",-0.88396
"4709",90,"NS","SPF","subject 12",-0.60917
"4710",91,"S","SPF","subject 12",-0.43462
"4711",92,"S","SPF","subject 12",-1.170573
"4712",93,"S","SPF","subject 12",-0.288777
"4713",94,"S","SPF","subject 12",0.180676
"4714",95,"S","SPF","subject 12",0.3136
"4715",96,"NS","SPF","subject 12",0.190886
"4716",97,"NS","SPF","subject 12",2.408008
"4717",98,"NS","SPF","subject 12",-0.64093
"4718",99,"NS","SPF","subject 12",-1.781894
"4719",100,"NS","SPF","subject 12",-0.646998
"4720",101,"S","SPF","subject 12",-0.13314
"4721",102,"S","SPF","subject 12",0.058365
"4722",103,"S","SPF","subject 12",-0.046158
"4723",104,"S","SPF","subject 12",-0.030762
"4724",105,"S","SPF","subject 12",-0.00671799999999999
"4725",106,"NS","SPF","subject 12",1.502885
"4726",107,"NS","SPF","subject 12",-0.869308
"4727",108,"NS","SPF","subject 12",-0.389266
"4728",109,"NS","SPF","subject 12",0.748414
"4729",110,"NS","SPF","subject 12",0.38386
"4730",111,"S","SPF","subject 12",-0.545229
"4731",112,"S","SPF","subject 12",-0.39286
"4732",113,"S","SPF","subject 12",-0.390986
"4733",114,"S","SPF","subject 12",-0.023956
"4734",115,"S","SPF","subject 12",0.018291
"4735",116,"NS","SPF","subject 12",0.274944
"4736",117,"NS","SPF","subject 12",0.076819
"4737",118,"NS","SPF","subject 12",-0.198244
"4738",119,"NS","SPF","subject 12",-0.154917
"4739",120,"NS","SPF","subject 12",0.878958
"4740",121,"S","SPF","subject 12",0.20602
"4741",122,"S","SPF","subject 12",-0.15054
"4742",123,"S","SPF","subject 12",-0.46493
"4743",124,"S","SPF","subject 12",-0.392077
"4744",125,"S","SPF","subject 12",-0.1678306
"4745",126,"NS","SPF","subject 12",0.1157466
"4746",127,"NS","SPF","subject 12",0.368301
"4747",128,"NS","SPF","subject 12",-0.188771
"4748",129,"NS","SPF","subject 12",-0.042449
"4749",130,"NS","SPF","subject 12",-0.23873
"4750",131,"S","SPF","subject 12",0.864494
"4751",132,"S","SPF","subject 12",-0.53226
"4752",133,"S","SPF","subject 12",-0.152908
"4753",134,"S","SPF","subject 12",-0.2098804
"4754",135,"S","SPF","subject 12",0.0761314
"4755",136,"NS","SPF","subject 12",-0.0280943
"4756",137,"NS","SPF","subject 12",0.3016843
"4757",138,"NS","SPF","subject 12",0.119795
"4758",139,"NS","SPF","subject 12",-0.198931
"4759",140,"NS","SPF","subject 12",0.277192
"4760",141,"S","SPF","subject 12",0.500157
"4761",142,"S","SPF","subject 12",-0.56346
"4762",143,"S","SPF","subject 12",-0.216249
"4763",144,"S","SPF","subject 12",0.13996
"4764",145,"S","SPF","subject 12",-0.238282
"4765",146,"NS","SPF","subject 12",-0.039042
"4766",147,"NS","SPF","subject 12",-0.03507
"4767",148,"NS","SPF","subject 12",0.47262
"4768",149,"NS","SPF","subject 12",-0.273851
"4769",1,"S","SPF","subject 13",-10.1886
"4770",2,"S","SPF","subject 13",-4.4839
"4771",3,"S","SPF","subject 13",-8.4178
"4772",4,"S","SPF","subject 13",-6.48305
"4773",5,"S","SPF","subject 13",0.5458
"4774",6,"NS","SPF","subject 13",2.61888
"4775",7,"NS","SPF","subject 13",0.203399999999998
"4776",8,"NS","SPF","subject 13",-2.23072
"4777",9,"NS","SPF","subject 13",-2.10535
"4778",10,"NS","SPF","subject 13",-1.18448
"4779",11,"S","SPF","subject 13",-1.14165
"4780",12,"S","SPF","subject 13",-0.0845400000000001
"4781",13,"S","SPF","subject 13",-0.28796
"4782",14,"S","SPF","subject 13",-0.23511
"4783",15,"S","SPF","subject 13",-0.194803
"4784",16,"NS","SPF","subject 13",-0.47737
"4785",17,"NS","SPF","subject 13",0.51312
"4786",18,"NS","SPF","subject 13",2.326353
"4787",19,"NS","SPF","subject 13",0.7078
"4788",20,"NS","SPF","subject 13",-0.35832
"4789",21,"S","SPF","subject 13",0.62072
"4790",22,"S","SPF","subject 13",-2.2066
"4791",23,"S","SPF","subject 13",0.58194
"4792",24,"S","SPF","subject 13",-0.2357
"4793",25,"S","SPF","subject 13",-0.9789
"4794",26,"NS","SPF","subject 13",0.0625
"4795",27,"NS","SPF","subject 13",2.4312
"4796",28,"NS","SPF","subject 13",6.22364
"4797",29,"NS","SPF","subject 13",-2.24642
"4798",30,"NS","SPF","subject 13",1.5178
"4799",31,"S","SPF","subject 13",-2.1902
"4800",32,"S","SPF","subject 13",-2.44821
"4801",33,"S","SPF","subject 13",-2.9151
"4802",34,"S","SPF","subject 13",-1.301753
"4803",35,"S","SPF","subject 13",0.15308
"4804",36,"NS","SPF","subject 13",0.541683
"4805",37,"NS","SPF","subject 13",-0.465037
"4806",38,"NS","SPF","subject 13",-0.411174
"4807",39,"NS","SPF","subject 13",-0.167881
"4808",40,"NS","SPF","subject 13",0.007628
"4809",41,"S","SPF","subject 13",-0.0273826
"4810",42,"S","SPF","subject 13",0.2900206
"4811",43,"S","SPF","subject 13",1.976646
"4812",44,"S","SPF","subject 13",2.22158
"4813",45,"S","SPF","subject 13",-0.0218299999999996
"4814",46,"NS","SPF","subject 13",-0.67011
"4815",47,"NS","SPF","subject 13",-1.45253
"4816",48,"NS","SPF","subject 13",-0.43878
"4817",49,"NS","SPF","subject 13",0.54264
"4818",50,"NS","SPF","subject 13",6.34048
"4819",51,"S","SPF","subject 13",0.22106
"4820",52,"S","SPF","subject 13",-2.4111
"4821",53,"S","SPF","subject 13",-3.01613
"4822",54,"S","SPF","subject 13",-1.67448
"4823",55,"S","SPF","subject 13",1.37682
"4824",56,"NS","SPF","subject 13",-0.31428
"4825",57,"NS","SPF","subject 13",-1.28933
"4826",58,"NS","SPF","subject 13",-1.1304
"4827",59,"NS","SPF","subject 13",-0.526559
"4828",60,"NS","SPF","subject 13",0.175544
"4829",61,"S","SPF","subject 13",-0.04571
"4830",62,"S","SPF","subject 13",-0.1579362
"4831",63,"S","SPF","subject 13",0.0432512
"4832",64,"S","SPF","subject 13",0.301341
"4833",65,"S","SPF","subject 13",-0.028352
"4834",66,"NS","SPF","subject 13",-0.241413
"4835",67,"NS","SPF","subject 13",-0.1146551
"4836",68,"NS","SPF","subject 13",0.6254871
"4837",69,"NS","SPF","subject 13",-0.376879
"4838",70,"NS","SPF","subject 13",-0.124634
"4839",71,"S","SPF","subject 13",-0.1078632
"4840",72,"S","SPF","subject 13",0.0761692
"4841",73,"S","SPF","subject 13",0.582209
"4842",74,"S","SPF","subject 13",1.79458
"4843",75,"S","SPF","subject 13",1.40734
"4844",76,"NS","SPF","subject 13",8.28177
"4845",77,"NS","SPF","subject 13",6.738
"4846",78,"NS","SPF","subject 13",-0.854300000000002
"4847",79,"NS","SPF","subject 13",-12.31788
"4848",80,"NS","SPF","subject 13",-3.71735
"4849",81,"S","SPF","subject 13",0.97061
"4850",82,"S","SPF","subject 13",-0.14254
"4851",83,"S","SPF","subject 13",0.59899
"4852",84,"S","SPF","subject 13",-0.53008
"4853",85,"S","SPF","subject 13",5.19526
"4854",86,"NS","SPF","subject 13",0.910029999999999
"4855",87,"NS","SPF","subject 13",0.739220000000001
"4856",88,"NS","SPF","subject 13",2.02684
"4857",89,"NS","SPF","subject 13",5.94
"4858",90,"NS","SPF","subject 13",-7.4607
"4859",91,"S","SPF","subject 13",-6.80448
"4860",92,"S","SPF","subject 13",-2.09024
"4861",93,"S","SPF","subject 13",0.42585
"4862",94,"S","SPF","subject 13",0.3975
"4863",95,"S","SPF","subject 13",2.19245
"4864",96,"NS","SPF","subject 13",1.50124
"4865",97,"NS","SPF","subject 13",1.21653
"4866",98,"NS","SPF","subject 13",-2.64362
"4867",99,"NS","SPF","subject 13",-2.43857
"4868",100,"NS","SPF","subject 13",0.11931
"4869",101,"S","SPF","subject 13",-1.572215
"4870",102,"S","SPF","subject 13",1.354865
"4871",103,"S","SPF","subject 13",1.79509
"4872",104,"S","SPF","subject 13",1.35565
"4873",105,"S","SPF","subject 13",2.24319
"4874",106,"NS","SPF","subject 13",7.49085
"4875",107,"NS","SPF","subject 13",-5.75595
"4876",108,"NS","SPF","subject 13",-7.71971
"4877",109,"NS","SPF","subject 13",0.24192
"4878",110,"NS","SPF","subject 13",-0.33184
"4879",111,"S","SPF","subject 13",-0.2319
"4880",112,"S","SPF","subject 13",-0.366829
"4881",113,"S","SPF","subject 13",-0.152103
"4882",114,"S","SPF","subject 13",-0.23992
"4883",115,"S","SPF","subject 13",0.121523
"4884",116,"NS","SPF","subject 13",2.147789
"4885",117,"NS","SPF","subject 13",2.3096
"4886",118,"NS","SPF","subject 13",0.509010000000001
"4887",119,"NS","SPF","subject 13",0.15018
"4888",120,"NS","SPF","subject 13",0.43947
"4889",121,"S","SPF","subject 13",1.39344
"4890",122,"S","SPF","subject 13",-2.62829
"4891",123,"S","SPF","subject 13",-1.78236
"4892",124,"S","SPF","subject 13",4.84815
"4893",125,"S","SPF","subject 13",0.295089999999999
"4894",126,"NS","SPF","subject 13",1.079
"4895",127,"NS","SPF","subject 13",-4.96641
"4896",128,"NS","SPF","subject 13",-2.58666
"4897",129,"NS","SPF","subject 13",0.58301
"4898",130,"NS","SPF","subject 13",-0.0122299999999997
"4899",131,"S","SPF","subject 13",-1.0198
"4900",132,"S","SPF","subject 13",-0.658094
"4901",133,"S","SPF","subject 13",-0.264765
"4902",134,"S","SPF","subject 13",-0.139974
"4903",135,"S","SPF","subject 13",0.062346
"4904",136,"NS","SPF","subject 13",0.225735
"4905",137,"NS","SPF","subject 13",1.102382
"4906",138,"NS","SPF","subject 13",1.31327
"4907",139,"NS","SPF","subject 13",-0.9092
"4908",140,"NS","SPF","subject 13",-1.443787
"4909",141,"S","SPF","subject 13",1.259247
"4910",142,"S","SPF","subject 13",0.07071
"4911",143,"S","SPF","subject 13",4.61371
"4912",144,"S","SPF","subject 13",5.13864
"4913",145,"S","SPF","subject 13",1.0159
"4914",146,"NS","SPF","subject 13",-0.827599999999999
"4915",147,"NS","SPF","subject 13",0.5787
"4916",148,"NS","SPF","subject 13",-4.68648
"4917",149,"NS","SPF","subject 13",-3.02722
"4918",1,"S","SPF","subject 14",-0.289374
"4919",2,"S","SPF","subject 14",-0.134823
"4920",3,"S","SPF","subject 14",0.18049
"4921",4,"S","SPF","subject 14",-0.156732
"4922",5,"S","SPF","subject 14",0.181038
"4923",6,"NS","SPF","subject 14",-0.255804
"4924",7,"NS","SPF","subject 14",-0.0160528
"4925",8,"NS","SPF","subject 14",-0.0621846
"4926",9,"NS","SPF","subject 14",0.1312314
"4927",10,"NS","SPF","subject 14",-0.061896
"4928",11,"S","SPF","subject 14",0.003388
"4929",12,"S","SPF","subject 14",0.03706
"4930",13,"S","SPF","subject 14",-0.0486191
"4931",14,"S","SPF","subject 14",0.0319501
"4932",15,"S","SPF","subject 14",0.233852
"4933",16,"NS","SPF","subject 14",1.868704
"4934",17,"NS","SPF","subject 14",1.73929
"4935",18,"NS","SPF","subject 14",0.30489
"4936",19,"NS","SPF","subject 14",-1.39409
"4937",20,"NS","SPF","subject 14",-1.72507
"4938",21,"S","SPF","subject 14",-0.11985
"4939",22,"S","SPF","subject 14",-0.402613
"4940",23,"S","SPF","subject 14",0.185214
"4941",24,"S","SPF","subject 14",0.194999
"4942",25,"S","SPF","subject 14",1.27257
"4943",26,"NS","SPF","subject 14",-0.55128
"4944",27,"NS","SPF","subject 14",2.37963
"4945",28,"NS","SPF","subject 14",2.37704
"4946",29,"NS","SPF","subject 14",-2.11356
"4947",30,"NS","SPF","subject 14",-2.14758
"4948",31,"S","SPF","subject 14",-1.346742
"4949",32,"S","SPF","subject 14",-0.149238
"4950",33,"S","SPF","subject 14",-0.287998
"4951",34,"S","SPF","subject 14",-0.127532
"4952",35,"S","SPF","subject 14",-0.146096
"4953",36,"NS","SPF","subject 14",0.233715
"4954",37,"NS","SPF","subject 14",-0.164836
"4955",38,"NS","SPF","subject 14",-0.14741
"4956",39,"NS","SPF","subject 14",0.307262
"4957",40,"NS","SPF","subject 14",1.029745
"4958",41,"S","SPF","subject 14",1.05245
"4959",42,"S","SPF","subject 14",-1.27009
"4960",43,"S","SPF","subject 14",-0.686354
"4961",44,"S","SPF","subject 14",-0.324881
"4962",45,"S","SPF","subject 14",0.104036
"4963",46,"NS","SPF","subject 14",-0.129577
"4964",47,"NS","SPF","subject 14",-0.019986
"4965",48,"NS","SPF","subject 14",-0.016684
"4966",49,"NS","SPF","subject 14",0.500306
"4967",50,"NS","SPF","subject 14",2.22201
"4968",51,"S","SPF","subject 14",0.41167
"4969",52,"S","SPF","subject 14",0.13116
"4970",53,"S","SPF","subject 14",-1.89791
"4971",54,"S","SPF","subject 14",-0.809624
"4972",55,"S","SPF","subject 14",0.0816589999999999
"4973",56,"NS","SPF","subject 14",1.147655
"4974",57,"NS","SPF","subject 14",5.65302
"4975",58,"NS","SPF","subject 14",-2.59928
"4976",59,"NS","SPF","subject 14",-0.29598
"4977",60,"NS","SPF","subject 14",0.31365
"4978",61,"S","SPF","subject 14",12.3994
"4979",62,"S","SPF","subject 14",-1.91
"4980",63,"S","SPF","subject 14",-1.3921
"4981",64,"S","SPF","subject 14",-8.20001
"4982",65,"S","SPF","subject 14",-4.22122
"4983",66,"NS","SPF","subject 14",-0.90573
"4984",67,"NS","SPF","subject 14",0.23666
"4985",68,"NS","SPF","subject 14",3.11405
"4986",69,"NS","SPF","subject 14",-1.2849
"4987",70,"NS","SPF","subject 14",-0.70295
"4988",71,"S","SPF","subject 14",1.29809
"4989",72,"S","SPF","subject 14",-1.25365
"4990",73,"S","SPF","subject 14",-0.00310999999999995
"4991",74,"S","SPF","subject 14",-0.10606
"4992",75,"S","SPF","subject 14",-1.3117
"4993",76,"NS","SPF","subject 14",-0.298457
"4994",77,"NS","SPF","subject 14",-0.184556
"4995",78,"NS","SPF","subject 14",0.269764
"4996",79,"NS","SPF","subject 14",0.353934
"4997",80,"NS","SPF","subject 14",-0.090674
"4998",81,"S","SPF","subject 14",0.581339
"4999",82,"S","SPF","subject 14",2.75296
"5000",83,"S","SPF","subject 14",1.50865
"5001",84,"S","SPF","subject 14",-3.76492
"5002",85,"S","SPF","subject 14",2.53779
"5003",86,"NS","SPF","subject 14",-2.13769
"5004",87,"NS","SPF","subject 14",-1.2238
"5005",88,"NS","SPF","subject 14",-0.860323
"5006",89,"NS","SPF","subject 14",0.150858
"5007",90,"NS","SPF","subject 14",-0.114757
"5008",91,"S","SPF","subject 14",-0.085909
"5009",92,"S","SPF","subject 14",-0.1003125
"5010",93,"S","SPF","subject 14",-0.0185354
"5011",94,"S","SPF","subject 14",0.1111219
"5012",95,"S","SPF","subject 14",0.105892
"5013",96,"NS","SPF","subject 14",0.037285
"5014",97,"NS","SPF","subject 14",-0.082767
"5015",98,"NS","SPF","subject 14",0.261135
"5016",99,"NS","SPF","subject 14",1.785202
"5017",100,"NS","SPF","subject 14",0.97826
"5018",101,"S","SPF","subject 14",0.31811
"5019",102,"S","SPF","subject 14",-0.55285
"5020",103,"S","SPF","subject 14",-1.51116
"5021",104,"S","SPF","subject 14",0.32756
"5022",105,"S","SPF","subject 14",-0.0390400000000002
"5023",106,"NS","SPF","subject 14",-0.859667
"5024",107,"NS","SPF","subject 14",-0.809513
"5025",108,"NS","SPF","subject 14",0.218672
"5026",109,"NS","SPF","subject 14",0.035819
"5027",110,"NS","SPF","subject 14",0.943769
"5028",111,"S","SPF","subject 14",0.85817
"5029",112,"S","SPF","subject 14",-0.93935
"5030",113,"S","SPF","subject 14",1.90233
"5031",114,"S","SPF","subject 14",0.7155
"5032",115,"S","SPF","subject 14",-1.45011
"5033",116,"NS","SPF","subject 14",-0.75773
"5034",117,"NS","SPF","subject 14",-0.57434
"5035",118,"NS","SPF","subject 14",-0.608569
"5036",119,"NS","SPF","subject 14",-0.282129
"5037",120,"NS","SPF","subject 14",0.34037
"5038",121,"S","SPF","subject 14",-0.208692
"5039",122,"S","SPF","subject 14",-0.098094
"5040",123,"S","SPF","subject 14",-0.1088982
"5041",124,"S","SPF","subject 14",-0.021572
"5042",125,"S","SPF","subject 14",-0.019843
"5043",126,"NS","SPF","subject 14",0.0588162
"5044",127,"NS","SPF","subject 14",0.219297
"5045",128,"NS","SPF","subject 14",-0.155865
"5046",129,"NS","SPF","subject 14",-0.041509
"5047",130,"NS","SPF","subject 14",0.389007
"5048",131,"S","SPF","subject 14",0.769751
"5049",132,"S","SPF","subject 14",-0.27335
"5050",133,"S","SPF","subject 14",2.63153
"5051",134,"S","SPF","subject 14",2.0673
"5052",135,"S","SPF","subject 14",-1.8471
"5053",136,"NS","SPF","subject 14",-1.59844
"5054",137,"NS","SPF","subject 14",0.53669
"5055",138,"NS","SPF","subject 14",-1.10121
"5056",139,"NS","SPF","subject 14",-0.964247
"5057",140,"NS","SPF","subject 14",-0.483036
"5058",141,"S","SPF","subject 14",0.386794
"5059",142,"S","SPF","subject 14",-0.248046
"5060",143,"S","SPF","subject 14",-0.222653
"5061",144,"S","SPF","subject 14",0.024416
"5062",145,"S","SPF","subject 14",-0.1283859
"5063",146,"NS","SPF","subject 14",-0.0047118
"5064",147,"NS","SPF","subject 14",0.1493477
"5065",148,"NS","SPF","subject 14",0.150015
"5066",149,"NS","SPF","subject 14",-0.069643
"5067",1,"S","SPF","subject 15",-8.91548
"5068",2,"S","SPF","subject 15",-6.17068
"5069",3,"S","SPF","subject 15",-0.634725
"5070",4,"S","SPF","subject 15",0.113955
"5071",5,"S","SPF","subject 15",-0.095076
"5072",6,"NS","SPF","subject 15",-0.485035
"5073",7,"NS","SPF","subject 15",-0.057138
"5074",8,"NS","SPF","subject 15",0.037365
"5075",9,"NS","SPF","subject 15",0.082327
"5076",10,"NS","SPF","subject 15",-0.135311
"5077",11,"S","SPF","subject 15",0.769018
"5078",12,"S","SPF","subject 15",1.66918
"5079",13,"S","SPF","subject 15",0.76902
"5080",14,"S","SPF","subject 15",-1.04176
"5081",15,"S","SPF","subject 15",-0.15806
"5082",16,"NS","SPF","subject 15",-0.37038
"5083",17,"NS","SPF","subject 15",-0.46659
"5084",18,"NS","SPF","subject 15",-0.39937
"5085",19,"NS","SPF","subject 15",-0.831952
"5086",20,"NS","SPF","subject 15",0.883982
"5087",21,"S","SPF","subject 15",0.30813
"5088",22,"S","SPF","subject 15",1.58631
"5089",23,"S","SPF","subject 15",0.71853
"5090",24,"S","SPF","subject 15",2.46233
"5091",25,"S","SPF","subject 15",-2.23441
"5092",26,"NS","SPF","subject 15",1.0402
"5093",27,"NS","SPF","subject 15",-2.39694
"5094",28,"NS","SPF","subject 15",-0.77651
"5095",29,"NS","SPF","subject 15",1.76471
"5096",30,"NS","SPF","subject 15",-2.41001
"5097",31,"S","SPF","subject 15",0.2271
"5098",32,"S","SPF","subject 15",1.92774
"5099",33,"S","SPF","subject 15",-1.431
"5100",34,"S","SPF","subject 15",-0.807
"5101",35,"S","SPF","subject 15",0.60604
"5102",36,"NS","SPF","subject 15",2.33715
"5103",37,"NS","SPF","subject 15",11.08654
"5104",38,"NS","SPF","subject 15",11.8137
"5105",39,"NS","SPF","subject 15",4.175
"5106",40,"NS","SPF","subject 15",-5.9989
"5107",41,"S","SPF","subject 15",-9.6059
"5108",42,"S","SPF","subject 15",-2.5707
"5109",43,"S","SPF","subject 15",6.244
"5110",44,"S","SPF","subject 15",2.6583
"5111",45,"S","SPF","subject 15",9.0045
"5112",46,"NS","SPF","subject 15",5.7163
"5113",47,"NS","SPF","subject 15",-1.9849
"5114",48,"NS","SPF","subject 15",-6.6905
"5115",49,"NS","SPF","subject 15",-11.8785
"5116",50,"NS","SPF","subject 15",-3.6472
"5117",51,"S","SPF","subject 15",2.9959
"5118",52,"S","SPF","subject 15",-5.2665
"5119",53,"S","SPF","subject 15",-7.17191
"5120",54,"S","SPF","subject 15",-2.353316
"5121",55,"S","SPF","subject 15",0.395876
"5122",56,"NS","SPF","subject 15",-0.208804
"5123",57,"NS","SPF","subject 15",-0.00549499999999992
"5124",58,"NS","SPF","subject 15",-0.111303
"5125",59,"NS","SPF","subject 15",-2.19999999999665e-05
"5126",60,"NS","SPF","subject 15",-0.092566
"5127",61,"S","SPF","subject 15",-0.074995
"5128",62,"S","SPF","subject 15",0.329685
"5129",63,"S","SPF","subject 15",-0.642624
"5130",64,"S","SPF","subject 15",0.216942
"5131",65,"S","SPF","subject 15",0.422031
"5132",66,"NS","SPF","subject 15",0.288411
"5133",67,"NS","SPF","subject 15",-0.345509
"5134",68,"NS","SPF","subject 15",7.077059
"5135",69,"NS","SPF","subject 15",6.01104
"5136",70,"NS","SPF","subject 15",-4.88393
"5137",71,"S","SPF","subject 15",-5.03798
"5138",72,"S","SPF","subject 15",-3.261325
"5139",73,"S","SPF","subject 15",0.486025
